user_id,movie_id,rating,timestamp,split
65366,91529,1,2016-02-25 16:02:46,train
65366,92420,0,2016-02-25 16:10:20,train
65366,93838,0,2016-02-25 16:08:30,train
65366,93840,1,2016-02-25 16:09:10,train
65366,94777,0,2016-02-25 16:13:45,train
65366,94864,1,2016-02-25 16:14:43,train
65366,95510,1,2016-02-25 16:13:11,train
65366,95875,0,2016-02-25 16:19:17,train
65366,96610,1,2016-02-25 16:08:11,train
65366,97921,0,2016-02-25 16:05:55,train
65366,98809,1,2016-02-25 16:06:31,train
65366,99114,1,2016-02-25 16:02:16,train
65366,102125,1,2016-02-25 16:09:18,train
65366,102445,1,2016-02-25 16:05:43,train
65366,103249,0,2016-02-25 16:15:39,train
65366,103253,1,2016-02-25 16:17:35,train
65366,104841,0,2016-02-25 16:07:21,train
65366,106072,0,2016-02-25 16:13:17,train
65366,106487,1,2016-02-25 16:08:53,train
65366,106489,1,2016-02-25 16:08:15,train
65366,107406,0,2016-02-25 16:12:49,train
65366,109374,0,2016-02-25 16:25:06,train
65366,109487,1,2016-02-25 16:23:52,train
65366,110102,0,2016-02-25 16:07:03,train
65366,111364,0,2016-02-25 16:21:23,train
65366,111759,1,2016-02-25 16:03:20,train
65366,112171,0,2016-02-25 16:11:36,train
65366,112552,1,2016-02-25 16:22:47,train
65366,112556,1,2016-02-25 16:03:10,train
65366,112852,1,2016-02-25 16:03:23,train
65366,115149,0,2016-02-25 16:09:38,train
65366,115713,1,2016-02-25 16:26:27,train
65366,116797,0,2016-02-25 16:24:06,train
65366,117529,1,2016-02-25 16:14:54,train
65366,119145,1,2016-02-25 16:06:14,train
65366,120466,1,2016-02-25 16:27:15,train
65366,122882,1,2016-02-25 16:27:52,train
65366,122886,1,2016-02-25 16:23:18,train
65366,122904,1,2016-02-25 16:02:18,train
65366,128360,1,2016-02-25 16:23:21,train
65366,134130,1,2016-02-25 16:23:12,train
65366,164179,1,2017-06-12 21:36:45,train
65366,166024,1,2017-06-12 21:39:47,train
65366,168250,1,2017-06-12 21:36:47,train
137449,60,0,2011-01-29 11:13:05,train
137449,260,1,2011-01-29 11:37:49,train
137449,277,0,2011-01-29 11:08:29,train
137449,355,0,2011-01-29 11:08:39,train
137449,364,0,2011-02-07 15:25:39,train
137449,531,0,2011-01-29 11:11:06,train
137449,595,1,2011-02-07 15:24:00,train
137449,898,0,2011-01-29 11:13:16,train
137449,903,1,2011-02-07 15:04:36,train
137449,904,1,2011-01-29 11:29:27,train
137449,906,1,2011-01-29 12:16:28,train
137449,908,1,2011-01-29 11:29:37,train
137449,912,1,2011-01-29 11:30:29,train
137449,914,1,2011-01-29 11:08:49,train
137449,919,1,2011-01-29 12:25:59,train
137449,923,1,2011-02-07 15:40:10,train
137449,926,1,2011-01-29 11:30:06,train
137449,928,1,2011-01-29 11:58:32,train
137449,930,1,2011-01-29 11:30:21,train
137449,933,1,2011-01-29 12:18:22,train
137449,942,1,2011-02-07 15:45:53,train
137449,951,1,2011-02-07 15:40:19,train
137449,953,1,2011-01-29 12:27:49,train
137449,1012,0,2011-02-07 15:21:52,train
137449,1019,1,2011-01-29 11:12:45,train
137449,1042,1,2011-01-29 11:09:38,train
137449,1086,1,2011-01-29 11:14:12,train
137449,1136,0,2011-01-29 11:34:55,train
137449,1196,1,2011-01-29 11:37:54,train
137449,1198,1,2011-01-29 11:36:48,train
137449,1203,1,2011-01-29 11:30:12,train
137449,1212,1,2011-01-29 11:38:23,train
137449,1248,1,2011-01-29 11:38:35,train
137449,1260,1,2011-01-29 11:34:33,train
137449,1262,1,2011-01-29 11:58:46,train
137449,1269,1,2011-01-29 12:30:14,train
137449,1278,0,2011-01-29 12:35:36,train
137449,1284,0,2011-01-29 11:14:18,train
137449,1291,1,2011-01-29 12:33:37,train
137449,1348,1,2011-01-29 12:21:02,train
137449,1371,0,2011-01-29 11:09:04,train
137449,1374,0,2011-02-07 15:17:58,train
137449,1831,0,2011-01-29 11:11:49,train
137449,1945,1,2011-01-29 11:35:23,train
137449,1968,0,2011-02-07 15:24:10,train
137449,2087,1,2011-02-07 15:28:18,train
137449,2208,1,2011-02-07 15:41:27,train
137449,2291,1,2011-02-07 15:12:52,train
137449,2324,0,2011-01-29 11:33:46,train
137449,2366,0,2011-01-29 11:12:13,train
137449,2529,0,2011-02-07 15:25:03,train
137449,2571,0,2011-01-29 11:35:07,train
137449,2723,0,2011-01-29 11:10:16,train
137449,2746,0,2011-01-29 11:10:25,train
137449,2908,0,2011-01-29 11:11:17,train
137449,3088,1,2011-01-29 12:05:43,train
137449,3435,1,2011-01-29 11:29:54,train
137449,3751,1,2011-01-30 14:27:26,train
137449,3801,1,2011-02-07 15:03:52,train
137449,4226,1,2011-01-29 11:34:45,train
137449,4963,1,2011-01-30 14:26:44,train
137449,4973,1,2011-01-30 14:35:56,train
137449,4993,1,2011-01-29 11:34:12,train
137449,4995,1,2011-01-30 14:19:56,train
137449,5064,1,2011-01-30 14:23:53,train
137449,5377,1,2011-01-30 14:22:26,train
137449,5418,0,2011-01-30 14:18:18,train
137449,5952,1,2011-01-29 11:34:25,train
137449,5956,0,2011-01-30 14:34:29,train
137449,5989,1,2011-01-30 14:20:05,train
137449,6377,1,2011-01-30 14:13:51,train
137449,6539,1,2011-01-30 14:19:37,train
137449,6708,1,2011-01-30 14:28:11,train
137449,6932,1,2011-01-30 14:13:06,train
137449,7147,1,2011-01-30 14:21:27,train
137449,7153,1,2011-01-29 11:34:20,train
137449,7263,1,2011-01-30 14:16:40,train
137449,7361,1,2011-01-29 12:03:45,train
137449,8533,0,2011-01-30 14:33:28,train
137449,30749,1,2011-01-29 12:02:11,train
137449,30812,1,2011-01-30 14:21:11,train
137449,33660,1,2011-01-30 14:11:28,train
137449,33794,1,2011-01-29 12:35:52,train
137449,40629,1,2011-01-30 14:17:22,train
137449,40819,1,2011-01-30 14:15:21,train
137449,44191,1,2011-02-07 15:14:45,train
137449,44199,1,2011-01-30 14:14:00,train
137449,46976,1,2011-01-30 14:13:13,train
137449,47629,1,2011-01-30 14:09:20,train
137449,48394,0,2011-01-29 12:29:15,train
137449,48780,1,2011-01-29 12:37:17,train
137449,49272,1,2011-01-30 14:16:00,train
137449,50872,1,2011-01-31 07:24:10,train
137449,52328,1,2011-01-30 14:32:31,train
137449,56152,0,2011-01-30 14:25:39,train
137449,56367,1,2011-01-30 14:16:18,train
137449,56563,1,2011-03-27 05:08:27,train
137449,58559,1,2011-01-29 11:32:14,train
137449,60069,1,2011-01-30 14:06:53,train
137449,60766,1,2011-01-29 12:20:20,train
137449,62344,0,2011-01-30 14:32:21,train
137449,63859,0,2011-01-30 14:24:54,train
137449,64614,1,2011-01-30 14:10:21,train
137449,64957,0,2011-01-30 14:29:26,train
137449,67734,1,2011-01-30 14:29:11,train
137449,68358,1,2011-01-30 14:08:12,train
137449,68954,1,2011-01-29 12:02:50,train
137449,69757,1,2011-01-29 11:21:58,train
137449,69844,1,2011-01-30 14:27:39,train
137449,71211,1,2011-01-30 14:31:29,train
137449,71518,1,2011-01-30 14:29:01,train
137449,71579,1,2011-01-30 14:13:45,train
137449,72011,1,2011-01-30 14:12:05,train
137449,72226,1,2011-01-30 14:06:45,train
137449,73017,1,2011-01-30 14:23:16,train
137449,74789,1,2011-03-27 05:20:41,train
137449,76093,0,2011-01-29 12:30:45,train
137449,76175,0,2011-03-27 05:22:24,train
137449,77561,0,2011-03-27 05:26:21,train
137449,78105,0,2011-03-27 05:30:46,train
137449,78469,0,2011-03-27 05:20:20,train
137449,78499,1,2011-01-31 07:25:36,train
137449,78574,1,2011-03-27 05:06:12,train
137449,78772,0,2011-03-27 05:36:51,train
137449,79091,1,2011-03-27 05:23:38,train
137449,79132,1,2011-01-29 11:32:58,train
137449,79139,0,2011-03-27 05:33:37,train
137449,79185,0,2011-03-27 05:27:31,train
137449,79242,0,2011-01-31 07:24:47,train
137449,79293,0,2011-03-27 05:31:56,train
137449,79357,0,2011-03-27 05:07:03,train
137449,79592,0,2011-03-27 05:29:58,train
137449,79702,1,2011-03-27 05:32:14,train
137449,80463,1,2011-01-29 11:59:01,train
137449,80549,1,2011-03-27 05:23:58,train
137449,80615,0,2011-03-27 05:27:59,train
137449,80839,0,2011-03-27 04:56:42,train
137449,80969,1,2011-03-27 04:57:34,train
137449,81562,1,2011-03-27 04:56:33,train
137449,81564,1,2011-01-30 13:26:55,train
137449,81784,0,2011-03-27 04:59:21,train
137449,81845,1,2011-01-29 11:33:14,train
137449,81932,1,2011-03-27 04:57:08,train
137449,82202,0,2011-03-27 05:00:17,train
137449,82459,1,2011-03-27 05:04:53,train
137449,82461,1,2011-01-30 13:37:00,train
171251,1,1,2009-03-19 22:46:38,train
171251,2,0,2009-03-19 22:47:56,train
171251,6,1,2009-03-19 22:12:32,train
171251,10,1,2009-03-20 20:15:07,train
171251,14,1,2009-03-19 22:22:13,train
171251,16,1,2009-03-19 22:01:23,train
171251,19,0,2009-08-12 07:50:09,train
171251,21,0,2009-03-19 22:46:53,train
171251,23,1,2009-03-19 22:19:46,train
171251,25,1,2009-03-19 22:47:00,train
171251,32,1,2009-03-19 21:41:33,train
171251,34,0,2009-08-12 07:47:02,train
171251,39,0,2009-08-12 07:48:47,train
171251,47,1,2009-03-19 22:42:53,train
171251,50,1,2009-03-19 21:41:45,train
171251,70,1,2009-03-19 22:02:16,train
171251,76,1,2009-03-19 22:04:19,train
171251,95,0,2009-03-19 22:46:55,train
171251,104,1,2009-03-19 22:49:09,train
171251,110,0,2009-03-19 21:40:58,train
171251,125,1,2009-03-19 22:27:10,train
171251,141,0,2009-03-19 22:46:50,train
171251,145,1,2009-12-30 22:32:17,train
171251,150,0,2009-03-19 21:41:05,train
171251,151,1,2009-08-12 07:56:13,train
171251,153,0,2009-08-12 07:46:26,train
171251,158,0,2009-12-30 22:31:12,train
171251,160,0,2009-08-12 07:54:02,train
171251,161,0,2009-12-30 22:28:46,train
171251,163,0,2009-03-19 21:33:28,train
171251,165,1,2009-03-19 22:46:07,train
171251,170,1,2009-03-19 22:02:57,train
171251,172,1,2009-03-19 21:34:14,train
171251,173,0,2009-08-12 07:54:22,train
171251,185,0,2009-08-12 07:48:42,train
171251,186,0,2009-08-12 07:58:01,train
171251,193,1,2009-03-19 22:03:20,train
171251,196,0,2009-03-19 21:34:17,train
171251,198,1,2009-03-19 22:24:26,train
171251,208,0,2009-08-12 07:47:50,train
171251,223,1,2009-03-19 21:58:57,train
171251,224,0,2009-03-19 21:54:50,train
171251,231,1,2009-08-12 07:46:48,train
171251,235,1,2009-03-19 21:53:54,train
171251,236,0,2009-03-19 21:34:25,train
171251,247,1,2009-03-19 21:58:00,train
171251,253,1,2009-03-19 22:24:53,train
171251,260,1,2009-03-19 22:46:16,train
171251,288,1,2009-03-19 22:47:21,train
171251,293,1,2009-03-19 22:47:35,train
171251,296,1,2009-03-19 21:40:31,train
171251,300,1,2009-03-19 22:48:11,train
171251,316,1,2009-08-12 07:46:40,train
171251,318,1,2009-03-19 21:40:45,train
171251,333,1,2009-03-20 20:13:30,train
171251,339,0,2010-01-04 17:25:38,train
171251,344,0,2009-03-19 21:42:05,train
171251,350,0,2009-08-12 07:52:39,train
171251,353,1,2009-03-19 22:02:01,train
171251,356,1,2009-03-19 21:40:34,train
171251,357,1,2009-08-12 07:47:55,train
171251,364,0,2009-03-19 22:46:33,train
171251,367,1,2009-08-12 07:46:57,train
171251,368,0,2009-03-19 22:20:20,train
171251,370,1,2009-08-12 07:54:56,train
171251,377,1,2009-03-19 21:41:58,train
171251,380,1,2009-08-12 07:46:06,train
171251,410,1,2009-12-30 22:29:27,train
171251,420,1,2009-08-12 07:53:51,train
171251,431,1,2009-03-19 22:12:27,train
171251,440,0,2009-08-12 07:50:42,train
171251,442,0,2009-08-12 07:51:28,train
171251,454,1,2009-03-19 22:25:05,train
171251,457,1,2009-03-19 21:41:02,train
171251,466,1,2009-08-12 07:55:33,train
171251,471,1,2009-12-30 22:33:03,train
171251,480,0,2009-03-19 21:40:41,train
171251,485,1,2009-12-30 22:31:19,train
171251,500,0,2009-03-19 22:10:31,train
171251,508,1,2009-03-19 22:48:42,train
171251,509,1,2009-08-12 07:51:33,train
171251,520,1,2009-08-12 07:55:11,train
171251,539,1,2009-08-12 07:47:39,train
171251,541,1,2009-03-19 21:38:12,train
171251,551,1,2009-08-12 07:51:25,train
171251,555,1,2009-08-12 07:55:28,train
171251,586,0,2009-08-12 07:48:37,train
171251,587,1,2009-08-12 07:47:25,train
171251,588,1,2009-03-19 21:41:38,train
171251,590,1,2009-03-19 22:45:51,train
171251,592,1,2009-03-19 21:41:08,train
171251,593,1,2009-03-19 21:40:37,train
171251,594,1,2009-12-30 22:34:00,train
171251,595,1,2010-05-25 11:08:05,train
171251,596,1,2010-01-04 17:28:53,train
171251,597,0,2009-08-12 07:46:51,train
171251,608,1,2009-03-19 21:41:42,train
171251,648,1,2009-03-19 22:26:00,train
171251,708,0,2009-08-12 07:52:34,train
171251,714,1,2009-03-19 21:53:47,train
171251,733,1,2009-08-12 07:46:45,train
171251,736,0,2009-08-12 07:46:34,train
171251,750,1,2009-03-19 21:48:20,train
171251,778,1,2009-03-19 22:31:12,train
171251,780,1,2009-03-19 21:41:19,train
171251,784,1,2009-08-12 07:54:35,train
171251,786,0,2009-08-12 07:51:43,train
171251,788,0,2009-03-19 22:30:27,train
171251,832,1,2009-08-12 07:54:09,train
171251,839,1,2009-03-20 20:16:04,train
171251,858,1,2009-03-19 22:11:13,train
171251,903,1,2009-03-19 21:34:02,train
171251,910,1,2009-03-19 22:17:23,train
171251,912,1,2009-03-19 21:51:08,train
171251,913,1,2009-03-19 21:35:00,train
171251,922,1,2009-03-19 21:51:00,train
171251,923,1,2009-03-19 21:52:36,train
171251,942,1,2010-08-10 14:48:06,train
171251,1036,1,2009-08-12 07:48:17,train
171251,1073,1,2009-03-19 21:54:17,train
171251,1079,1,2009-08-12 07:51:12,train
171251,1080,1,2009-03-19 22:48:51,train
171251,1089,1,2009-03-19 22:43:43,train
171251,1092,1,2009-03-19 22:03:46,train
171251,1093,1,2009-03-19 22:43:53,train
171251,1095,1,2009-03-19 22:12:06,train
171251,1097,1,2009-03-19 22:00:09,train
171251,1101,1,2009-03-19 22:25:29,train
171251,1120,1,2010-01-04 17:29:34,train
171251,1127,1,2009-08-12 07:53:10,train
171251,1136,1,2009-08-12 07:47:45,train
171251,1148,1,2009-08-12 07:56:02,train
171251,1178,1,2009-03-21 00:31:22,train
171251,1193,1,2009-08-12 07:48:00,train
171251,1196,1,2009-03-19 22:46:01,train
171251,1198,1,2009-03-19 21:59:57,train
171251,1199,1,2009-03-19 21:57:43,train
171251,1204,1,2009-12-30 22:32:44,train
171251,1206,1,2009-03-19 21:48:22,train
171251,1210,0,2009-03-19 21:41:23,train
171251,1212,1,2009-03-19 21:50:30,train
171251,1213,1,2009-03-19 21:51:45,train
171251,1214,1,2009-08-12 07:48:22,train
171251,1221,1,2009-03-19 22:12:48,train
171251,1222,1,2009-03-19 21:48:29,train
171251,1225,1,2009-03-19 22:48:44,train
171251,1234,1,2009-03-19 21:33:44,train
171251,1242,0,2009-03-19 21:35:03,train
171251,1246,1,2009-03-19 22:10:21,train
171251,1247,1,2009-08-12 07:53:56,train
171251,1252,1,2009-03-19 21:50:41,train
171251,1260,1,2009-03-19 21:51:14,train
171251,1265,1,2009-03-19 21:58:22,train
171251,1267,1,2009-03-21 21:20:16,train
171251,1270,1,2009-03-19 21:42:21,train
171251,1274,1,2009-09-19 13:51:52,train
171251,1275,1,2010-01-04 16:52:22,train
171251,1284,1,2009-03-19 22:09:45,train
171251,1288,1,2009-03-19 22:50:46,train
171251,1291,1,2009-03-19 22:00:01,train
171251,1292,1,2009-03-19 21:43:20,train
171251,1307,1,2009-03-19 22:47:48,train
171251,1320,1,2009-03-20 20:15:46,train
171251,1339,1,2010-01-04 17:30:03,train
171251,1370,1,2009-12-30 22:30:41,train
171251,1377,1,2009-12-30 22:32:21,train
171251,1391,1,2009-08-12 07:52:44,train
171251,1393,0,2009-03-19 22:25:11,train
171251,1407,1,2009-12-30 22:30:08,train
171251,1464,1,2009-03-19 21:58:25,train
171251,1466,1,2009-03-19 21:53:56,train
171251,1485,0,2009-08-12 07:52:27,train
171251,1500,1,2009-12-30 22:30:37,train
171251,1517,0,2009-08-12 07:50:04,train
171251,1527,1,2009-03-19 22:47:18,train
171251,1552,1,2009-08-12 07:56:07,train
171251,1573,1,2009-08-12 07:52:00,train
171251,1580,1,2009-03-20 20:15:29,train
171251,1584,0,2009-08-12 07:50:36,train
171251,1597,1,2009-03-19 22:20:07,train
171251,1608,1,2009-08-12 07:55:45,train
171251,1610,1,2009-03-19 22:48:02,train
171251,1617,1,2009-03-19 21:38:01,train
171251,1619,1,2009-03-19 22:43:19,train
171251,1625,1,2009-03-19 21:33:50,train
171251,1639,0,2009-03-19 21:33:32,train
171251,1641,1,2009-08-12 07:53:41,train
171251,1645,1,2009-03-19 22:13:46,train
171251,1653,0,2009-08-12 07:52:48,train
171251,1673,1,2009-03-19 22:19:16,train
171251,1676,1,2009-09-18 12:28:44,train
171251,1682,1,2009-03-19 22:48:26,train
171251,1690,1,2009-12-30 22:38:24,train
171251,1704,1,2009-03-19 22:09:57,train
171251,1721,0,2009-03-19 22:23:27,train
171251,1722,0,2009-12-30 22:32:50,train
171251,1729,1,2009-03-19 22:28:46,train
171251,1732,1,2009-03-19 22:01:07,train
171251,1747,1,2009-03-19 22:28:51,train
171251,1748,1,2009-03-19 21:58:30,train
171251,1784,0,2009-08-12 07:49:59,train
171251,1876,0,2009-03-19 21:34:39,train
171251,1884,1,2009-03-19 21:54:06,train
171251,1909,0,2009-03-19 21:34:53,train
171251,1917,1,2009-03-19 22:47:58,train
171251,1923,1,2009-03-19 22:27:38,train
171251,1952,1,2009-03-19 21:49:32,train
171251,1953,1,2009-03-21 21:21:00,train
171251,1954,1,2009-08-12 07:56:47,train
171251,1961,1,2009-03-19 22:47:08,train
171251,1997,1,2009-12-30 22:31:52,train
171251,2000,1,2009-08-12 07:53:08,train
171251,2001,1,2009-08-12 07:57:10,train
171251,2006,0,2009-03-19 21:34:09,train
171251,2011,1,2009-08-12 07:51:38,train
171251,2012,0,2009-08-12 07:50:56,train
171251,2018,1,2009-12-30 22:34:07,train
171251,2019,1,2009-03-19 21:50:26,train
171251,2021,1,2009-03-19 22:20:49,train
171251,2023,1,2009-12-30 22:38:41,train
171251,2054,0,2009-12-30 22:30:12,train
171251,2076,1,2009-03-19 21:48:49,train
171251,2080,1,2009-12-30 22:33:52,train
171251,2081,1,2009-12-30 22:30:54,train
171251,2087,1,2009-12-30 22:34:32,train
171251,2090,0,2009-12-30 22:35:04,train
171251,2096,1,2009-12-30 22:34:25,train
171251,2115,1,2009-08-12 07:51:17,train
171251,2160,1,2009-03-19 21:53:21,train
171251,2167,1,2009-09-19 13:53:20,train
171251,2174,1,2009-03-19 22:02:07,train
171251,2194,1,2009-08-12 07:54:44,train
171251,2232,1,2009-03-19 22:24:13,train
171251,2268,0,2009-03-19 22:25:34,train
171251,2273,0,2010-01-04 17:27:24,train
171251,2278,1,2009-03-19 22:29:05,train
171251,2291,1,2009-03-19 21:54:04,train
171251,2321,1,2009-08-12 07:56:23,train
171251,2353,1,2009-03-21 21:21:16,train
171251,2355,0,2009-12-30 22:29:14,train
171251,2395,1,2009-08-12 07:57:20,train
171251,2396,0,2009-03-19 22:47:04,train
171251,2406,0,2009-03-19 21:33:36,train
171251,2431,0,2009-03-19 22:21:47,train
171251,2455,1,2009-03-19 22:04:55,train
171251,2470,1,2009-12-30 22:32:13,train
171251,2502,1,2009-03-19 22:01:12,train
171251,2529,1,2009-12-30 22:31:57,train
171251,2539,0,2010-01-04 17:26:34,train
171251,2542,1,2009-12-30 22:31:30,train
171251,2571,1,2009-03-19 21:58:54,train
171251,2599,0,2009-03-19 21:33:40,train
171251,2617,1,2009-08-12 07:53:29,train
171251,2628,0,2009-08-12 07:47:30,train
171251,2671,1,2009-12-30 22:32:07,train
171251,2683,0,2009-08-12 07:49:04,train
171251,2692,1,2009-03-19 21:57:46,train
171251,2700,1,2009-12-30 22:30:02,train
171251,2701,0,2009-12-30 22:38:20,train
171251,2706,1,2009-03-19 22:47:44,train
171251,2712,1,2009-03-19 21:48:33,train
171251,2716,1,2009-08-12 07:48:12,train
171251,2723,0,2009-03-19 22:28:04,train
171251,2726,1,2010-09-17 10:11:18,train
171251,2730,1,2009-03-19 21:47:09,train
171251,2762,1,2009-03-19 22:24:10,train
171251,2763,1,2009-03-19 21:34:35,train
171251,2770,0,2009-03-19 22:30:07,train
171251,2791,1,2009-08-12 07:52:15,train
171251,2797,1,2009-03-19 22:49:02,train
171251,2858,1,2009-03-19 21:42:08,train
171251,2890,1,2009-03-19 21:34:42,train
171251,2915,1,2009-03-19 22:25:46,train
171251,2916,1,2009-03-19 22:03:40,train
171251,2947,1,2009-12-30 22:38:35,train
171251,2959,1,2009-03-19 21:57:20,train
171251,2985,1,2009-08-12 07:57:02,train
171251,2987,1,2009-03-19 22:47:53,train
171251,2997,1,2009-03-19 21:57:40,train
171251,3000,1,2009-03-19 21:57:37,train
171251,3006,1,2009-03-19 22:12:15,train
171251,3039,1,2009-03-19 22:29:42,train
171251,3052,1,2009-08-12 07:54:30,train
171251,3081,1,2009-03-19 21:54:37,train
171251,3083,1,2009-03-21 21:23:00,train
171251,3101,0,2009-03-19 21:34:48,train
171251,3107,1,2010-01-04 17:28:02,train
171251,3108,1,2009-03-19 22:10:18,train
171251,3114,1,2009-03-19 22:48:06,train
171251,3160,1,2009-03-19 22:19:14,train
171251,3175,1,2009-08-12 07:57:39,train
171251,3176,1,2009-03-19 22:21:18,train
171251,3252,1,2009-03-19 22:12:37,train
171251,3253,0,2009-03-20 20:13:21,train
171251,3262,1,2009-03-19 21:58:43,train
